employee_id,full_name,age,education_level,hire_date,exit_date,department,job_role,job_level,employment_type,base_salary_annual,store_location,store_location_latitude,store_location_longitude,store_id,manager_id,manager_name,manager_status,is_active,tenure_days,tenure_months,tenure_band,age_band
EMP005902,Tammy Williams,21,Some College,2021-08-05,,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,10971.76,San Diego,32.7157,-117.1611,STR145,EMP006232,Anna Love,Senior Manager,True,1244,40,3-5,<25
EMP005903,Joshua Herrera,38,Master's,2021-10-29,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23293.81,San Jose,37.3382,-121.8863,STR079,EMP005849,Scott Lin,Manager,True,1159,38,3-5,35-44
EMP005904,Brittany Byrd,28,Bachelor's,2022-01-01,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,25758.21,San Antonio,29.4241,-98.4936,STR089,EMP006342,David Gutierrez,Manager,True,1095,35,1-3,25-34
EMP005905,Gina Brennan,35,Bachelor's,2020-04-21,,Meat/Fish & Bakery,Butcher,Associate,Full-time,29189.75,Seattle,47.6062,-122.3321,STR033,EMP006232,Anna Love,Senior Manager,True,1715,56,3-5,35-44
EMP005906,Christopher George,31,Some College,2020-09-19,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,16937.72,Austin,30.2672,-97.7431,STR096,EMP005849,Scott Lin,Manager,True,1564,51,3-5,25-34
EMP005907,Lauren Watts,33,High School,2019-06-14,,Meat/Fish & Bakery,Butcher,Associate,Full-time,33362.49,San Jose,37.3382,-121.8863,STR067,EMP006342,David Gutierrez,Manager,True,2027,66,5+,25-34
EMP005908,Peter Campbell,37,Some College,2014-10-15,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29779.85,New York,40.7128,-74.006,STR088,EMP006232,Anna Love,Senior Manager,True,3730,122,5+,35-44
EMP005909,Jonathon Stevenson,32,Bachelor's,2021-05-07,2023-01-16,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24204.7,San Diego,32.7157,-117.1611,STR130,EMP005849,Scott Lin,Manager,False,619,20,1-3,25-34
EMP005910,Karla Burton,27,Some College,2015-09-04,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23645.66,Jacksonville,30.3322,-81.6557,STR121,EMP006342,David Gutierrez,Manager,True,3406,111,5+,25-34
EMP005911,Randy Jones,28,High School,2020-05-24,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,41094.98,Los Angeles,34.0522,-118.2437,STR070,EMP006232,Anna Love,Senior Manager,True,1682,55,3-5,25-34
EMP005912,Carlos Miller,33,Some College,2021-10-19,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,48898.78,Jacksonville,30.3322,-81.6557,STR043,EMP005849,Scott Lin,Manager,True,1169,38,3-5,25-34
EMP005913,Joseph Church,28,High School,2017-12-23,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29104.22,Baltimore,39.2904,-76.6122,STR048,EMP006342,David Gutierrez,Manager,True,2565,84,5+,25-34
EMP005914,Michael Haas,29,Master's,2021-06-13,,Meat/Fish & Bakery,Butcher,Associate,Part-time,19816.25,Louisville,38.2527,-85.7585,STR075,EMP006232,Anna Love,Senior Manager,True,1297,42,3-5,25-34
EMP005915,Renee Newton,41,Some College,2021-07-31,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,42759.08,Memphis,35.1495,-90.049,STR093,EMP005849,Scott Lin,Manager,True,1249,41,3-5,35-44
EMP005916,Thomas Daugherty,21,Bachelor's,2021-08-09,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Seasonal,14505.28,Boston,42.3601,-71.0589,STR066,EMP006342,David Gutierrez,Manager,True,1240,40,3-5,<25
EMP005917,Scott Roy,35,High School,2016-04-03,,Meat/Fish & Bakery,Butcher,Associate,Full-time,39814.91,Philadelphia,39.9526,-75.1652,STR145,EMP006232,Anna Love,Senior Manager,True,3194,104,5+,35-44
EMP005918,Mr. Robert Cantu,22,Some College,2020-06-30,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,44996.11,Detroit,42.3314,-83.0458,STR058,EMP005849,Scott Lin,Manager,True,1645,54,3-5,<25
EMP005919,Heather Matthews,29,PhD,2018-05-21,,Meat/Fish & Bakery,Butcher,Associate,Part-time,18854.91,Nashville,36.1627,-86.7816,STR084,EMP006342,David Gutierrez,Manager,True,2416,79,5+,25-34
EMP005920,Darlene Kelly,33,Bachelor's,2021-01-04,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,16714.85,Dallas,32.7767,-96.797,STR020,EMP006232,Anna Love,Senior Manager,True,1457,47,3-5,25-34
EMP005921,Nancy Merritt,37,High School,2021-04-21,,Meat/Fish & Bakery,Butcher,Associate,Part-time,17588.27,Nashville,36.1627,-86.7816,STR056,EMP005849,Scott Lin,Manager,True,1350,44,3-5,35-44
EMP005922,Brian Thompson,30,High School,2021-03-07,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,31658.37,Austin,30.2672,-97.7431,STR015,EMP006342,David Gutierrez,Manager,True,1395,45,3-5,25-34
EMP005923,Theresa Goodman,23,PhD,2021-10-15,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23747.85,Philadelphia,39.9526,-75.1652,STR002,EMP006232,Anna Love,Senior Manager,True,1173,38,3-5,<25
EMP005924,Justin White,41,High School,2018-03-14,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,17088.18,Nashville,36.1627,-86.7816,STR073,EMP005849,Scott Lin,Manager,True,2484,81,5+,35-44
EMP005925,Scott Hernandez,42,Master's,2018-09-11,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,38681.82,Dallas,32.7767,-96.797,STR084,EMP006342,David Gutierrez,Manager,True,2303,75,5+,35-44
EMP005926,Christopher Shelton,29,High School,2020-06-26,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29175.61,San Diego,32.7157,-117.1611,STR096,EMP006232,Anna Love,Senior Manager,True,1649,54,3-5,25-34
EMP005927,Debbie Koch,26,High School,2020-04-10,,Meat/Fish & Bakery,Butcher,Associate,Full-time,37321.86,Jacksonville,30.3322,-81.6557,STR125,EMP005849,Scott Lin,Manager,True,1726,56,3-5,25-34
EMP005928,Tyler Stout,48,High School,2015-08-11,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,17240.52,Denver,39.7392,-104.9903,STR122,EMP006342,David Gutierrez,Manager,True,3430,112,5+,45-54
EMP005929,April Ryan,33,Some College,2021-11-06,2022-07-23,Meat/Fish & Bakery,Butcher,Associate,Full-time,35373.99,Boston,42.3601,-71.0589,STR054,EMP006232,Anna Love,Senior Manager,False,259,8,6-12,25-34
EMP005930,William Phillips,32,Some College,2015-01-26,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30924.69,Portland,45.5152,-122.6784,STR124,EMP005849,Scott Lin,Manager,True,3627,119,5+,25-34
EMP005931,Taylor Smith,29,Some College,2020-05-30,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22786.27,Phoenix,33.4484,-112.074,STR105,EMP006342,David Gutierrez,Manager,True,1676,55,3-5,25-34
EMP005932,Kelly Romero,22,High School,2020-08-03,,Meat/Fish & Bakery,Meat/Fish & Bakery Supervisor,Supervisor,Part-time,28773.88,Seattle,47.6062,-122.3321,STR066,EMP006232,Anna Love,Senior Manager,True,1611,52,3-5,<25
EMP005933,Erin Nelson,21,Bachelor's,2021-05-03,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24482.87,Memphis,35.1495,-90.049,STR109,EMP005849,Scott Lin,Manager,True,1338,43,3-5,<25
EMP005934,Christopher Dalton,31,Some College,2019-11-18,,Meat/Fish & Bakery,Butcher,Associate,Full-time,39856.17,Nashville,36.1627,-86.7816,STR012,EMP006342,David Gutierrez,Manager,True,1870,61,5+,25-34
EMP005935,Jamie Romero,28,High School,2018-05-23,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,15536.34,Dallas,32.7767,-96.797,STR051,EMP006232,Anna Love,Senior Manager,True,2414,79,5+,25-34
EMP005936,Logan Golden,32,Some College,2018-11-11,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,45989.19,Chicago,41.8781,-87.6298,STR056,EMP005849,Scott Lin,Manager,True,2242,73,5+,25-34
EMP005937,Michael Crawford,28,Some College,2019-12-28,,Meat/Fish & Bakery,Butcher,Associate,Full-time,36216.7,San Jose,37.3382,-121.8863,STR065,EMP006342,David Gutierrez,Manager,True,1830,60,5+,25-34
EMP005938,Stephanie Sanders,23,High School,2021-06-13,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24120.81,Fort Worth,32.7555,-97.3308,STR009,EMP006232,Anna Love,Senior Manager,True,1297,42,3-5,<25
EMP005939,Christine Meza,26,Some College,2020-02-23,2020-09-13,Meat/Fish & Bakery,Butcher,Associate,Part-time,18520.78,Las Vegas,36.1699,-115.1398,STR119,EMP005849,Scott Lin,Manager,False,203,6,6-12,25-34
EMP005940,Emily Hall,32,High School,2021-06-10,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24812.85,Dallas,32.7767,-96.797,STR143,EMP006342,David Gutierrez,Manager,True,1300,42,3-5,25-34
EMP005941,Thomas Wells,37,Bachelor's,2020-10-23,,Meat/Fish & Bakery,Butcher,Associate,Full-time,32933.53,Dallas,32.7767,-96.797,STR137,EMP006232,Anna Love,Senior Manager,True,1530,50,3-5,35-44
EMP005942,Caitlin Howard,34,High School,2016-06-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24343.25,Columbus,39.9612,-82.9988,STR036,EMP005849,Scott Lin,Manager,True,3109,102,5+,25-34
EMP005943,Jason Blackwell,24,High School,2020-12-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,13317.91,Charlotte,35.2271,-80.8431,STR004,EMP006342,David Gutierrez,Manager,True,1465,48,3-5,<25
EMP005944,Bradley Pacheco,30,High School,2021-05-20,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38552.72,Seattle,47.6062,-122.3321,STR150,EMP006232,Anna Love,Senior Manager,True,1321,43,3-5,25-34
EMP005945,Matthew Armstrong,33,Master's,2020-01-04,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,18993.66,San Antonio,29.4241,-98.4936,STR082,EMP005849,Scott Lin,Manager,True,1823,59,3-5,25-34
EMP005946,Brittany Mitchell,33,Master's,2019-04-17,,Meat/Fish & Bakery,Butcher,Associate,Full-time,32098.84,Seattle,47.6062,-122.3321,STR020,EMP006342,David Gutierrez,Manager,True,2085,68,5+,25-34
EMP005947,Thomas Friedman,38,Some College,2021-12-27,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,25385.07,San Diego,32.7157,-117.1611,STR060,EMP006232,Anna Love,Senior Manager,True,1100,36,3-5,35-44
EMP005948,Colleen Hernandez,38,Bachelor's,2020-03-29,2021-12-19,Meat/Fish & Bakery,Food Prep Worker,Entry,Contractor,24278.01,Detroit,42.3314,-83.0458,STR005,EMP005849,Scott Lin,Manager,False,630,20,1-3,35-44
EMP005949,Peter Haynes,45,Bachelor's,2014-02-22,,Meat/Fish & Bakery,Meat/Fish & Bakery Supervisor,Supervisor,Full-time,54244.51,San Antonio,29.4241,-98.4936,STR123,EMP006342,David Gutierrez,Manager,True,3965,130,5+,45-54
EMP005950,Jeffrey Ford,27,Bachelor's,2018-12-24,2022-11-29,Meat/Fish & Bakery,Butcher,Associate,Seasonal,15162.11,Phoenix,33.4484,-112.074,STR015,EMP006232,Anna Love,Senior Manager,False,1436,47,3-5,25-34
EMP005951,Brittany Ortiz,30,PhD,2020-02-05,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,37199.12,San Jose,37.3382,-121.8863,STR056,EMP005849,Scott Lin,Manager,True,1791,58,3-5,25-34
EMP005952,Miranda Beck,33,Bachelor's,2020-04-30,,Meat/Fish & Bakery,Butcher,Associate,Part-time,17949.6,Portland,45.5152,-122.6784,STR032,EMP006342,David Gutierrez,Manager,True,1706,56,3-5,25-34
EMP005953,Amanda Bennett,37,High School,2017-04-29,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29900.83,Baltimore,39.2904,-76.6122,STR104,EMP006232,Anna Love,Senior Manager,True,2803,92,5+,35-44
EMP005954,David Robertson,36,High School,2021-03-21,2022-09-22,Meat/Fish & Bakery,Butcher,Associate,Part-time,21237.29,Boston,42.3601,-71.0589,STR065,EMP005849,Scott Lin,Manager,False,550,18,1-3,35-44
EMP005955,Kristen Davis,44,Some College,2020-06-15,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22448.61,San Antonio,29.4241,-98.4936,STR060,EMP006342,David Gutierrez,Manager,True,1660,54,3-5,35-44
EMP005956,Brian Pena,24,High School,2021-11-19,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,16935.28,Memphis,35.1495,-90.049,STR089,EMP006232,Anna Love,Senior Manager,True,1138,37,3-5,<25
EMP005957,Amanda Nelson,27,Bachelor's,2021-11-25,,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,10035.67,Louisville,38.2527,-85.7585,STR083,EMP005849,Scott Lin,Manager,True,1132,37,3-5,25-34
EMP005958,Sarah Bush,32,Bachelor's,2021-12-22,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,25687.25,San Jose,37.3382,-121.8863,STR021,EMP006342,David Gutierrez,Manager,True,1105,36,3-5,25-34
EMP005959,Robert Miller,43,Master's,2012-01-04,,Meat/Fish & Bakery,Butcher,Associate,Part-time,22342.07,San Jose,37.3382,-121.8863,STR119,EMP006232,Anna Love,Senior Manager,True,4745,155,5+,35-44
EMP005960,Anna Poole,26,Bachelor's,2020-11-15,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,18065.61,Louisville,38.2527,-85.7585,STR065,EMP005849,Scott Lin,Manager,True,1507,49,3-5,25-34
EMP005961,Jacqueline Phillips,29,Bachelor's,2019-12-08,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26003.57,Portland,45.5152,-122.6784,STR097,EMP006342,David Gutierrez,Manager,True,1850,60,5+,25-34
EMP005962,Sophia Dawson,37,High School,2012-01-04,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,49207.29,Seattle,47.6062,-122.3321,STR069,EMP006232,Anna Love,Senior Manager,True,4745,155,5+,35-44
EMP005963,Sheila Stephens,38,Bachelor's,2018-05-16,,Meat/Fish & Bakery,Butcher,Associate,Full-time,32877.55,San Antonio,29.4241,-98.4936,STR036,EMP005849,Scott Lin,Manager,True,2421,79,5+,35-44
EMP005964,Wendy Evans,31,High School,2021-09-22,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29718.36,Baltimore,39.2904,-76.6122,STR123,EMP006342,David Gutierrez,Manager,True,1196,39,3-5,25-34
EMP005965,Phillip Rodriguez,25,High School,2017-03-10,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26838.77,Chicago,41.8781,-87.6298,STR044,EMP006232,Anna Love,Senior Manager,True,2853,93,5+,25-34
EMP005966,Justin Brown,31,Master's,2020-02-21,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38770.39,Baltimore,39.2904,-76.6122,STR008,EMP005849,Scott Lin,Manager,True,1775,58,3-5,25-34
EMP005967,Eric Anderson,35,Some College,2019-11-19,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38893.13,San Diego,32.7157,-117.1611,STR101,EMP006342,David Gutierrez,Manager,True,1869,61,5+,35-44
EMP005968,April Norton,31,Bachelor's,2017-11-10,,Meat/Fish & Bakery,Butcher,Associate,Contractor,31953.9,San Jose,37.3382,-121.8863,STR108,EMP006232,Anna Love,Senior Manager,True,2608,85,5+,25-34
EMP005969,Timothy Sexton,46,PhD,2021-01-27,2021-11-17,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,18818.96,Seattle,47.6062,-122.3321,STR055,EMP005849,Scott Lin,Manager,False,294,9,6-12,45-54
EMP005970,Mr. John Decker MD,41,Bachelor's,2020-10-16,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30255.35,San Diego,32.7157,-117.1611,STR092,EMP006342,David Gutierrez,Manager,True,1537,50,3-5,35-44
EMP005971,Tina Little,29,Bachelor's,2021-11-16,,Meat/Fish & Bakery,Butcher,Associate,Part-time,22497.44,Las Vegas,36.1699,-115.1398,STR043,EMP006232,Anna Love,Senior Manager,True,1141,37,3-5,25-34
EMP005972,Seth Curry,40,Some College,2021-08-26,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,24009.11,Fort Worth,32.7555,-97.3308,STR034,EMP005849,Scott Lin,Manager,True,1223,40,3-5,35-44
EMP005973,Barbara Graham,25,PhD,2017-02-08,,Meat/Fish & Bakery,Butcher,Associate,Full-time,37661.43,San Jose,37.3382,-121.8863,STR094,EMP006342,David Gutierrez,Manager,True,2883,94,5+,25-34
EMP005974,Edward White,21,Master's,2021-09-15,,Meat/Fish & Bakery,Butcher,Associate,Full-time,38201.59,Louisville,38.2527,-85.7585,STR092,EMP006232,Anna Love,Senior Manager,True,1203,39,3-5,<25
EMP005975,Michelle Graham,29,High School,2021-06-17,,Meat/Fish & Bakery,Butcher,Associate,Full-time,31469.8,Los Angeles,34.0522,-118.2437,STR079,EMP005849,Scott Lin,Manager,True,1293,42,3-5,25-34
EMP005976,Benjamin White,34,High School,2021-01-06,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,31522.6,Phoenix,33.4484,-112.074,STR092,EMP006342,David Gutierrez,Manager,True,1455,47,3-5,25-34
EMP005977,Austin Mitchell,37,High School,2021-05-01,,Meat/Fish & Bakery,Butcher,Associate,Part-time,17158.99,Charlotte,35.2271,-80.8431,STR115,EMP006232,Anna Love,Senior Manager,True,1340,43,3-5,35-44
EMP005978,Kim Flynn,32,Bachelor's,2021-05-24,,Meat/Fish & Bakery,Butcher,Associate,Full-time,29798.91,San Jose,37.3382,-121.8863,STR096,EMP005849,Scott Lin,Manager,True,1317,43,3-5,25-34
EMP005979,Nicholas Pace,43,High School,2018-05-14,2020-04-24,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Contractor,47370.09,Dallas,32.7767,-96.797,STR116,EMP006342,David Gutierrez,Manager,False,711,23,1-3,35-44
EMP005980,Laura Atkins,27,Some College,2020-09-01,,Meat/Fish & Bakery,Butcher,Associate,Full-time,34909.51,Dallas,32.7767,-96.797,STR101,EMP006232,Anna Love,Senior Manager,True,1582,51,3-5,25-34
EMP005981,Ann Huffman,23,Some College,2019-07-09,2023-01-06,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,28451.5,Charlotte,35.2271,-80.8431,STR076,EMP005849,Scott Lin,Manager,False,1277,41,3-5,<25
EMP005982,Roger Sullivan,40,Bachelor's,2020-09-16,2022-02-17,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,8867.88,Denver,39.7392,-104.9903,STR127,EMP006342,David Gutierrez,Manager,False,519,17,1-3,35-44
EMP005983,Vanessa Ramirez,39,Some College,2021-07-11,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,49405.5,Louisville,38.2527,-85.7585,STR002,EMP006232,Anna Love,Senior Manager,True,1269,41,3-5,35-44
EMP005984,Anne Martin,31,High School,2020-04-02,,Meat/Fish & Bakery,Food Prep Worker,Entry,Contractor,24690.47,San Antonio,29.4241,-98.4936,STR054,EMP005849,Scott Lin,Manager,True,1734,56,3-5,25-34
EMP005985,Ashley Dunn,26,High School,2016-09-12,,Meat/Fish & Bakery,Butcher,Associate,Full-time,29716.74,Portland,45.5152,-122.6784,STR015,EMP006342,David Gutierrez,Manager,True,3032,99,5+,25-34
EMP005986,Shaun Henderson,32,Some College,2015-09-05,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,35210.22,Seattle,47.6062,-122.3321,STR081,EMP006232,Anna Love,Senior Manager,True,3405,111,5+,25-34
EMP005987,Michael Jackson,46,Some College,2021-08-04,2022-03-21,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27668.58,Austin,30.2672,-97.7431,STR100,EMP005849,Scott Lin,Manager,False,229,7,6-12,45-54
EMP005988,Aaron Mayer,32,Bachelor's,2020-04-18,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,31322.67,Memphis,35.1495,-90.049,STR110,EMP006342,David Gutierrez,Manager,True,1718,56,3-5,25-34
EMP005989,Kimberly Lee,43,High School,2021-12-29,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Seasonal,17995.68,Chicago,41.8781,-87.6298,STR040,EMP006232,Anna Love,Senior Manager,True,1098,36,3-5,35-44
EMP005990,Shane Smith,37,Some College,2021-02-17,2024-11-28,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,30226.57,Fort Worth,32.7555,-97.3308,STR092,EMP005849,Scott Lin,Manager,False,1380,45,3-5,35-44
EMP005991,Erin White,37,Bachelor's,2016-05-26,,Meat/Fish & Bakery,Butcher,Associate,Full-time,28159.37,Memphis,35.1495,-90.049,STR062,EMP006342,David Gutierrez,Manager,True,3141,103,5+,35-44
EMP005992,Joseph Young,34,Bachelor's,2020-03-08,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,27420.15,Portland,45.5152,-122.6784,STR098,EMP005849,Scott Lin,Manager,True,1759,57,3-5,25-34
EMP005993,Taylor Tran,33,High School,2021-01-12,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,15957.38,Chicago,41.8781,-87.6298,STR054,EMP006232,Anna Love,Senior Manager,True,1449,47,3-5,25-34
EMP005994,Jason Patrick,30,High School,2021-06-08,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,16193.81,Austin,30.2672,-97.7431,STR062,EMP006342,David Gutierrez,Manager,True,1302,42,3-5,25-34
EMP005995,Richard Saunders,34,Bachelor's,2020-04-10,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,22722.13,New York,40.7128,-74.006,STR061,EMP006232,Anna Love,Senior Manager,True,1726,56,3-5,25-34
EMP005996,Jerry Ferguson,42,Bachelor's,2020-02-16,,Meat/Fish & Bakery,Butcher,Associate,Full-time,36213.22,Chicago,41.8781,-87.6298,STR015,EMP005849,Scott Lin,Manager,True,1780,58,3-5,35-44
EMP005997,Rodney Avila,28,Bachelor's,2020-09-06,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,16219.32,San Jose,37.3382,-121.8863,STR119,EMP006342,David Gutierrez,Manager,True,1577,51,3-5,25-34
EMP005998,Shannon Thompson,22,Some College,2020-07-17,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,29651.49,Houston,29.7604,-95.3698,STR065,EMP006232,Anna Love,Senior Manager,True,1628,53,3-5,<25
EMP005999,Stacy Macias,37,Bachelor's,2018-03-13,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,26852.91,Phoenix,33.4484,-112.074,STR060,EMP005849,Scott Lin,Manager,True,2485,81,5+,35-44
EMP006000,Stephanie Nunez,25,Master's,2021-10-21,,Meat/Fish & Bakery,Butcher,Associate,Part-time,17875.55,Louisville,38.2527,-85.7585,STR129,EMP006342,David Gutierrez,Manager,True,1167,38,3-5,25-34
EMP006001,Christina Olsen,22,High School,2020-03-22,,Meat/Fish & Bakery,Butcher,Associate,Full-time,35779.08,Fort Worth,32.7555,-97.3308,STR033,EMP006232,Anna Love,Senior Manager,True,1745,57,3-5,<25
EMP006002,Paul Wagner,35,Some College,2019-04-05,,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23723.86,Philadelphia,39.9526,-75.1652,STR132,EMP005849,Scott Lin,Manager,True,2097,68,5+,35-44
EMP006003,Sophia Richmond,34,Master's,2021-04-18,,Meat/Fish & Bakery,Food Prep Worker,Entry,Part-time,18434.37,Seattle,47.6062,-122.3321,STR090,EMP006342,David Gutierrez,Manager,True,1353,44,3-5,25-34
EMP006004,Nicole Tate,55,Some College,2017-11-14,2021-10-22,Meat/Fish & Bakery,Butcher,Associate,Full-time,35357.39,New York,40.7128,-74.006,STR103,EMP006232,Anna Love,Senior Manager,False,1438,47,3-5,55+
EMP006005,Jesse Wright,29,Some College,2021-05-24,2021-10-26,Meat/Fish & Bakery,Food Prep Worker,Entry,Full-time,23572.04,Jacksonville,30.3322,-81.6557,STR030,EMP005849,Scott Lin,Manager,False,155,5,<6,25-34
EMP006006,Traci Rodriguez,33,Bachelor's,2021-04-29,2021-09-23,Meat/Fish & Bakery,Food Prep Worker,Entry,Seasonal,12649.35,Louisville,38.2527,-85.7585,STR037,EMP006342,David Gutierrez,Manager,False,147,4,<6,25-34
EMP006007,Cheryl Beck,24,Some College,2018-07-13,,Meat/Fish & Bakery,Senior Butcher,Senior_Associate,Full-time,42775.48,San Antonio,29.4241,-98.4936,STR127,EMP006232,Anna Love,Senior Manager,True,2363,77,5+,<25
